,BaciaCodigo,SubBaciaCodigo,Codigo,Nome
583,1,19,19636720,RIO PIRANHA
584,1,19,19636770,FURO MARATAUA
585,1,19,19636780,RIO MATUNI
586,1,19,19636790,FURO CURTO
587,1,19,19636850,FURO CURURUPIRA
588,1,19,19636890,FURO GRANDE
589,1,19,19636980,FURO BUIUCU
590,1,19,19637000,RIO JACARÉZINHO / FURO JACARZ.
591,1,19,19637500,FURO JAUAJARI / FURO TAUJURI
592,1,19,19700000,RIO PACAJÁS
593,1,19,19700100,RIO ALTO PACAJÁ
594,1,19,19700300,IGARAPÉ ARATUM
595,1,19,19700400,RIO ARATAU
596,1,19,19700500,IGARAPÉ GRANDE
597,1,19,19700700,RIO GUAJARÁ
598,1,19,19700800,IGARAPÉ CAJUEIRO
599,1,14,14280000,IGARAPÉ TUPÉ
600,1,14,14280100,IGARAPÉ DOS CRENTES
601,1,15,15260780,IGARAPÉ DA ROSEIRA
602,1,15,15261006,IGARAPÉ SÃO LIBERATO
603,1,15,15261517,RIO FORTUNINHA
604,1,16,16260100,RIO CARARÁ OU CIDADE VELHA
605,1,16,16482000,IGARAPÉ MIRITI
606,1,13,13300800,IGARAPÉ PAU SECO
607,1,12,12250030,IGARAPÉ LUIZ RODRIGUES
608,1,15,15010000,IGARAPÉ MIRARI
609,1,16,16482500,IGARAPÉ MANJURU
610,1,16,16780040,IGARAPÉ ARAUÁ
611,1,12,12280050,IGARAPÉ FOGOSO
612,1,13,13300400,IGARAPÉ SANTA TEREZA
613,1,15,15216030,RIO ENGANADO
614,1,17,17211850,RIO PERDIDO
615,1,14,14249000,RIO ARAÇÁ
616,1,12,12300010,RIO COQUETÁ
617,1,17,17210480,RIO FORMIGA
618,1,15,15213900,RIO CORGÃO
619,1,15,15200050,RIO TAHUAMANU
620,1,15,15200080,RIO MANURIPI
621,1,15,15200280,RIO ZONGO
622,1,15,15200350,RIO ALTO BENI
623,1,15,15200400,RIO MANIQUI
624,1,15,15200450,RIO IBARE
625,1,15,15200500,RIO BENI
626,1,15,15208000,RIO GRANDE
627,1,18,18533000,RIO TURVO
628,1,18,18535000,RIBEIRÃO BONITO
629,1,18,18537100,CÓRREGO TRINTA
630,1,18,18539100,RIBEIRÃO TANGURINHO
631,1,18,18540050,RIO DARRO
632,1,15,15200700,RIO CHIMORÉ
633,1,15,15200900,RIO ICHILO
634,1,15,15202000,RIO GRANDE
635,1,15,15130000,PARANÃ DA EVA
636,1,10,10921000,RIO ARROJO
637,1,12,12211500,RIO DO ACURIA
638,1,13,13335100,IGARAPÉ GRANDE
639,1,14,14272200,RIO ARARA
640,1,11,11101000,RIO TACANA / IGARAPÉ TACANA
641,1,11,11201200,IGARAPÉ JOÃO RAMIRO
642,1,12,12107000,IGARAPÉ GURUMATI
643,1,13,13333200,RIO XAPURI
644,1,13,13341440,IGARAPÉ BELA FLOR
645,1,14,14260320,IGARAPÉ UARINABA
646,1,10,10941000,RIO ITUI
647,1,11,11200400,IGARAPÉ BOTELHO
648,1,12,12222210,IGARAPÉ NILO
649,1,12,12246600,IGARAPÉ INGÁ
650,1,13,13363000,RIO JACARÉ
651,1,14,14220100,IGARAPÉ UIRA-MIRIM
652,1,10,10909000,PARANÃ BENJAMIN CONSTANT
653,1,11,11200000,RIO JANDIATUBA
654,1,12,12103000,RIO JUTAÍ
655,1,12,12224100,IGARAPÉ PRETO
656,1,12,12266050,IGARAPÉ CAXIMAUA
657,1,12,12266850,IGARAPÉ CUJUBIM
658,1,12,12284230,IGARAPÉ ESTIRÃO
659,1,13,13366000,RIO JARI
660,1,14,14212350,IGARAPÉ COAXI
661,1,14,14265530,IGARAPÉ DO MINDÚ
662,1,12,12281100,IGARAPÉ UNIVERSO
663,1,17,17244250,RIO PIAU
664,1,15,15216150,RIO MEQUENS
665,1,14,14265080,IGARAPÉ CARRAPATO
666,1,12,12103400,RIO PATÍ
667,1,12,12250000,RIO IPIXUNA
668,1,18,18540070,RIO AZUL
669,1,18,18572170,RIO TRÊS DE MAIO
670,1,18,18109000,RIO MOJUÍ DOS CAMPOS
671,1,17,17243410,RIO SÃO BENTO
672,1,17,17243415,CÓRREGO QUINZE DE NOVEMBRO
673,1,15,15215900,RIO PRATA
674,1,15,15240312,RIO CHUPINGUAIA
675,1,15,15216020,RIO PIOLHINHO
676,1,18,18572150,RIO ESCORPIÃO
677,1,15,15215500,RIO LAMBARI
678,1,15,15240347,RIO PIRARARA
679,1,15,15240308,RIO SÃO PEDRO
680,1,15,15240309,RIO TABOCA
681,1,17,17220350,CÓRREGO CABEÇA DE BOI
682,1,18,18580050,IGARAPÉ ALTAMIRA
683,1,18,18580150,IGARAPÉ CUPIÚBA
684,1,18,18580180,IGARAPÉ PANELAS
685,1,15,15240352,RIO PALMEIRAS
686,1,10,10000050,RIO PASTAZA
687,1,15,15261250,RIO VINTE E UM
688,1,15,15261280,RIO CINTA LARGA
689,1,14,14235275,IGARAPÉ CAMARÁ
690,1,15,15200800,RIO YAPACANI
691,1,19,19300040,RIO ARAPIRANGA
692,1,10,10000300,RIO ATACUARI
693,1,10,10000500,RIO LORETO YACU
694,1,10,10000700,RIO Q YAHUARCAC
695,1,11,11000100,RIO POROTOYACO
696,1,11,11000200,RIO SIGUINCHICA
697,1,11,11000300,RIO SAN PEDRO
698,1,11,11000400,RIO SAN ANTONIO
699,1,11,11000500,RIO QUINCHOA
700,1,11,11000600,RIO GUAMUES
701,1,11,11000700,RIO IGARA PARANA
702,1,11,11000800,RIO COTUHE
703,1,12,12000100,RIO MOCOA
704,1,12,12000200,RIO CARANO
705,1,12,12000300,RIO DEDO
706,1,12,12000400,RIO HACHA
707,1,12,12000500,RIO PAUJIL
708,1,12,12000600,RIO SAN PEDRO
709,1,12,12000700,RIO ORTEGUAZA
710,1,12,12000800,RIO BODOQUERO
711,1,12,12000900,RIO CAGUAN
712,1,12,12001000,RIO LA ESMERALDA
713,1,12,12001100,RIO DONCELLO
714,1,12,12001200,RIO Q LAS DAMAS
715,1,12,12001300,RIO GUAYAS
716,1,14,14000500,RIO CUDAYARI
717,1,14,14000700,RIO QUERARI
718,1,14,14000900,RIO APAPORIS
719,1,16,16784000,IGARAPÉ SARACÁ
720,1,16,16766550,Rio Pitinguinha
721,1,16,16260050,IGARAPÉ TUCUMAÍ
722,1,19,19230000,RIO BOCA DO BRAÇO
723,1,18,18512500,RIBEIRÃO MARIA
724,1,15,15200300,RIO LA PAZ
725,1,15,15200310,RIO CHOQUEYAPU
726,1,15,15200320,RIO CALLAPA
727,1,15,15200330,RIO ORKOJAHUIRA
728,1,15,15200340,RIO KALUYO
729,1,15,15200360,RIO CHACALTAYA
730,1,15,15200380,RIO PALCA
731,1,15,15200420,RIO COROICO
732,1,15,15200430,RIO UNDUAVI
733,1,15,15200290,RIO MAPIRI
734,1,10,10000080,RIO NANAY
735,1,14,14265550,IGARAPÉ DO QUARENTA
736,1,10,10942200,IGARAPÉ DA COLÔNIA
737,1,11,11106000,IGARAPÉ CAJARÍ
738,1,11,11107000,IGARAPÉ MACAPUANO
739,1,11,11200200,IGARAPÉ PIRITA
740,1,11,11200700,IGARAPÉ PENITÊNCIA
741,1,11,11200900,IGARAPÉ SÃO PEDRO
742,1,11,11201400,IGARAPÉ COTOVELO
743,1,12,12103700,RIO RIOZINHO
744,1,12,12106000,IGARAPÉ PROCELA
745,1,12,12250100,IGARAPÉ SÃO FRANCISCO
746,1,10,10937000,IGARAPÉ PAUMIRI
747,1,11,11105000,IGARAPÉ JURUPARI
748,1,11,11200100,IGARAPÉ ALERTA
749,1,11,11200300,IGARAPÉ PACIÊNCIA
750,1,11,11201800,IGARAPÉ BOA ESPERANÇA
751,1,12,12103200,RIO CURUEUA
752,1,12,12104000,IGARAPÉ ICAPÓ
753,1,12,12213500,RIO AMÔNIA
754,1,12,12250050,RIO NEGRO
755,1,12,12250250,IGARAPÉ DO INFERNO
756,1,12,12250650,IGARAPÉ GAMA
757,1,12,12253200,IGARAPÉ SÃO LUIZ
758,1,12,12253400,IGARAPÉ DO ESCONDIDO
759,1,12,12264000,IGARAPÉ GRANDE
760,1,12,12266150,IGARAPÉ SALVADOR
761,1,12,12266300,IGARAPÉ MOINHO
762,1,12,12281400,IGARAPÉ BAIA
763,1,12,12284080,IGARAPÉ IBIADE
764,1,12,12284110,IGARAPÉ SAMAUMA
765,1,12,12284240,IGARAPÉ COPEXAVA
766,1,12,12291100,RIO XIRUA
767,1,12,12292900,IGARAPÉ CAAPIRANGA
768,1,12,12302400,PARANÃ MIRIM PIRAJAUNA
769,1,13,13102000,IGARAPÉ BRANCO
770,1,13,13106400,IGARAPÉ JATUARANA
771,1,13,13200800,IGARAPÉ PATAUA
772,1,13,13311500,IGARAPÉ UNGURAL
773,1,13,13319060,IGARAPÉ RIOZINHO
774,1,13,13319250,IGARAPÉ DO BRUMADO
775,1,13,13329000,RIO IACO
776,1,13,13332110,RIO YAVERICHA
777,1,13,13336000,RIOZINHO DO ANDIRÁ
778,1,13,13340050,RIO ARI
779,1,13,13341460,IGARAPÉ TABOCA
780,1,13,13341600,IGARAPÉ SAMAUMA
781,1,10,10931000,IGARAPÉ IRALETE
782,1,10,10941450,IGARAPÉ BOLEIROS
783,1,10,10942400,IGARAPÉ BOA VISANTA
784,1,11,11201100,IGARAPÉ JUTAIZINHO
785,1,12,12103600,RIO CATIUAIA
786,1,12,12214000,IGARAPÉ MUSEU
787,1,12,12231200,IGARAPÉ CURITIBA
788,1,12,12244000,IGARAPÉ SÃO JOÃO
789,1,12,12266100,IGARAPÉ APIURI
790,1,12,12274000,IGARAPÉ GRANDE
791,1,12,12280800,IGARAPÉ CATUQUIRA
792,1,12,12282100,IGARAPÉ MURUZINHO
793,1,12,12284050,IGARAPÉ PODRIDÃO
794,1,12,12284090,IGARAPÉ SÃO SALVADOR
795,1,12,12284100,IGARAPÉ LAMADO
796,1,12,12284190,IGARAPÉ TABOCA
797,1,12,12288250,IGARAPÉ PAUINI
798,1,12,12292200,IGARAPÉ CARA BOBA
799,1,12,12303100,IGARAPÉ XEUE
800,1,12,12303700,IGARAPÉ ITAUBA
801,1,12,12304000,PARANÃ COPEA
802,1,12,12403350,IGARAPÉ ARABAUA
803,1,12,12403450,IGARAPÉ ITANGA
804,1,13,13300000,RIO PURUS
805,1,13,13319000,RIO CHANDLESS
806,1,13,13329100,IGARAPÉ DO ABISMO
807,1,13,13329700,RIO MACAUÃ
808,1,13,13332100,RIO MANIBIRIJA
809,1,13,13341350,IGARAPÉ FELÍCIO
810,1,13,13341410,IGARAPÉ MACAPA
811,1,13,13344000,RIO MAMORIA
812,1,13,13349000,PARANÃ CAINAA
813,1,13,13357000,IGARAPÉ CATIPARI
814,1,13,13360050,RIO PACIA
815,1,14,14103100,RIO CASANTANHO MIRIM
816,1,14,14200000,RIO NEGRO
817,1,10,10909900,PARANÁ DO SARAIVA
818,1,10,10922000,IGARAPÉ SALVADOR
819,1,10,10941500,RIO NEGRO
820,1,11,11200800,IGARAPÉ INFERNO
821,1,11,11440000,IGARAPÉ MATURA
822,1,12,12103310,RIO PAJURA
823,1,12,12103800,IGARAPÉ CAPATANA
824,1,12,12210500,IGARAPÉ TORRE DA LUA
825,1,12,12224300,IGARAPÉ UBIO
826,1,12,12240000,RIO MOA
827,1,12,12266350,IGARAPÉ PIRAPORA
828,1,12,12266450,IGARAPÉ MATO GROSSO
829,1,12,12266560,IGARAPÉ TAUARÊ
830,1,12,12266920,IGARAPÉ MONTE ALEGRE
831,1,12,12277100,IGARAPÉ MOURÃO
832,1,12,12284170,IGARAPÉ SAUDADES
833,1,12,12286000,RIO ENVIRA
834,1,12,12286550,IGARAPÉ DIABINHO
835,1,12,12288210,IGARAPÉ COBRAS
836,1,12,12288240,IGARAPÉ PARAÍSO
837,1,12,12290000,IGARAPÉ CAMPISANTA
838,1,12,12291110,RIO FLECHA
839,1,12,12292300,IGARAPÉ PUCA
840,1,12,12300050,RIO APAPÓRIS
841,1,12,12300100,IGARAPÉ CARNATA
842,1,12,12302000,RIO JUAMI
843,1,12,12302300,IGARAPÉ TANAUAN
844,1,12,12403150,IGARAPÉ COCO
845,1,13,13106100,IGARAPÉ IAUARA
846,1,13,13205200,RIO CANAUARU
847,1,13,13311000,RIO SANTA ROSA
848,1,13,13311600,IGARAPÉ LANCHA
849,1,13,13319150,IGARAPÉ SINDRICHAL
850,1,13,13319350,IGARAPÉ DA ONÇA
851,1,13,13322000,IGARAPÉ JACURU
852,1,13,13329810,IGARAPÉ BALANDEIRA
853,1,13,13334030,IGARAPÉ CORORE
854,1,13,13341500,IGARAPÉ TAQUARA
855,1,13,13341550,IGARAPÉ ARUMA
856,1,13,13348000,RIO MAMORIAZINHO
857,1,13,13357500,IGARAPÉ JAMICIA
858,1,13,13366100,PARANÃ DO JARI
859,1,13,13367100,IGARAPÉ CABECEIRA DA SERRA
860,1,10,10941200,RIO BRANQUINHO
861,1,11,11103000,IGARAPÉ CAPIAI
862,1,11,11202200,IGARAPÉ EXTREMA
863,1,11,11300000,RIO CATURIAPIXUNA
864,1,11,11314100,IGARAPÉ SÃO CRISANTOVÃO
865,1,11,11317100,IGARAPÉ FLORIDA
866,1,11,11430000,IGARAPÉ DO MARACA
867,1,12,12103500,RIO BIA
868,1,12,12108000,IGARAPÉ CAMPINAS
869,1,12,12109000,PARANÃ MINERVAZINHO
870,1,12,12200800,RIO BREU
871,1,12,12212200,IGARAPÉ DO INFERNO
872,1,12,12217000,IGARAPÉ QUIXADA
873,1,12,12218100,IGARAPÉ SUNCOIA
874,1,12,12221000,IGARAPÉ VISEO
875,1,12,12246200,IGARAPÉ APURINE
876,1,12,12246900,IGARAPÉ SÃO PEDRO
877,1,12,12247000,PARANÃ JOÃO BEZERRA
878,1,12,12250300,IGARAPÉ ALCAICA
879,1,12,12250500,IGARAPÉ VOLTA
880,1,12,12250750,IGARAPÉ QUATRO BARRACAS
881,1,12,12266200,IGARAPÉ CABOCLO
882,1,12,12280100,IGARAPÉ SÃO JOÃO
883,1,12,12280210,IGARAPÉ BOM JARDIM
884,1,10,10910000,RIO BATA
885,1,10,10911000,IGARAPÉ ÁGUA PRETA
886,1,10,10912000,IGARAPÉ IACURANA
887,1,10,10941100,RIO PARAGUAÇÚ
888,1,11,11109000,IGARAPÉ CAMATIA
889,1,11,11201600,IGARAPÉ PALESTINA
890,1,12,12212100,IGARAPÉ MACHADINHO
891,1,12,12251110,RIO LAGOINHA
892,1,12,12266550,IGARAPÉ TAQUARI
893,1,12,12280300,IGARAPÉ JAMINAUA
894,1,12,12280500,IGARAPÉ DUAS BOCAS
895,1,12,12280700,PARANÃ SÃO LUIZ
896,1,12,12282000,RIO MURU
897,1,12,12282050,IGARAPÉ SÃO FRANCISCO
898,1,12,12282150,IGARAPÉ HUMAITÁ
899,1,12,12282450,IGARAPÉ SÃO VICENTE
900,1,12,12286250,RIO JAMINAUÁ
901,1,12,12286900,IGARAPÉ QUEIMADAS
902,1,12,12288100,IGARAPÉ SÃO JOSÉ
903,1,12,12290200,IGARAPÉ MATRINCHÃO
904,1,12,12290300,IGARAPÉ CURUA
905,1,12,12291300,PARANÃ DA MARIMARI
906,1,12,12301900,IGARAPÉ PIRAIAUARI
907,1,12,12303300,IGARAPÉ TABOQUINHA
908,1,12,12403000,RIO TEFÉ
909,1,13,13312100,IGARAPÉ MARONAL
910,1,13,13319500,IGARAPÉ ESCONDIDO
911,1,13,13329890,IGARAPÉ COATIS
912,1,13,13333100,IGARAPÉ BAIA
913,1,13,13334000,RIOZINHO DA ROLA ou RIO BRANCO
914,1,13,13340120,IGARAPÉ SÃO FRANCISCO
915,1,13,13341300,IGARAPÉ MAPIRAA
916,1,13,13346000,RIO ACIMA
917,1,10,10925000,IGARAPÉ DO MAIA
918,1,10,10932000,IGARAPÉ DO RODRIGUES
919,1,11,11201000,IGARAPÉ CA-TE-ESPERO
920,1,11,11201900,IGARAPÉ NATAL
921,1,11,11202300,IGARAPÉ SÃO JOÃO
922,1,11,11314400,IGARAPÉ CAUIRA
923,1,11,11316000,RIO JAMANARI
924,1,11,11410000,RIO TONANTINS
925,1,12,12222000,RIO HUMAITA
926,1,12,12222200,IGARAPÉ JAGUARIBE
927,1,12,12230100,IGARAPÉ DA MATA
928,1,12,12230200,IGARAPÉ 4 DE SETEMBRO
929,1,12,12231300,IGARAPÉ BRANCO
930,1,12,12231500,IGARAPÉ B. VENTO
931,1,12,12250550,RIO VELHO JÚLIO
932,1,12,12253100,IGARAPÉ DIVISA
933,1,12,12281500,IGARAPÉ APODÍ
934,1,12,12282250,IGARAPÉ IBOIAÇU
935,1,12,12284140,IGARAPÉ BRANCO
936,1,12,12286080,IGARAPÉ TABOCAL
937,1,12,12286400,IGARAPÉ PARANÃ DO OURO
938,1,12,12286650,RIO JURUPARI
939,1,12,12286680,IGARAPÉ ARAÇÁ
940,1,12,12290600,IGARAPÉ VENEZA
941,1,10,10941550,IGARAPÉ TIGRE
942,1,10,10941600,IGARAPÉ RESANTAURAÇÃO
943,1,11,11202400,IGARAPÉ TAPIRA
944,1,12,12200000,RIO JURUÁ
945,1,12,12218200,RIO BRANCO
946,1,12,12249500,IGARAPÉ PENTECOSTES
947,1,12,12253060,IGARAPÉ MONTEIRO
948,1,12,12266700,IGARAPÉ BACURI
949,1,12,12266800,IGARAPÉ SÃO JOÃO DE CIMA
950,1,12,12284150,IGARAPÉ INSOSSO
951,1,12,12288000,IGARAPÉ MANDI
952,1,12,12292810,IGARAPÉ MINERUA
953,1,12,12301200,IGARAPÉ UARUPIA
954,1,12,12302500,IGARAPÉ MARAPI
955,1,12,12303600,IGARAPÉ ALAMA
956,1,12,12311010,RIO ORTEGUAZA
957,1,12,12401000,RIO CAICARA
958,1,12,12403200,IGARAPÉ SOCO
959,1,12,12403550,IGARAPÉ TEANI
960,1,12,12404000,IGARAPÉ CAIAMBE
961,1,12,12406000,PARANÃ CARAPANATUBA
962,1,13,13105300,IGARAPÉ AÇU
963,1,13,13106000,RIO ARAUÁ
964,1,13,13200200,RIO PITINGA
965,1,13,13204000,IGARAPÉ SAMAUMA
966,1,13,13205100,RIO BADAJOS
967,1,13,13205210,RIO ARAUE
968,1,13,13315000,FURO DO JURUA
969,1,13,13318000,IGARAPÉ DA MOEMA
970,1,13,13325000,IGARAPÉ DA BELA AURORA
971,1,13,13332000,IGARAPÉ DOS PATOS
972,1,13,13334040,IGARAPÉ MAPINGUARI
973,1,13,13340200,IGARAPÉ TAUINI
974,1,13,13341700,RIO ATUCATIQUINI
975,1,13,13351000,IGARAPÉ MAQUIPUA
976,1,13,13360300,FURO CURA-CURA
977,1,13,13361000,RIO TAPAUA
978,1,13,13361600,RIO PINHUA
979,1,10,10923000,RIO PARDO
980,1,10,10924000,IGARAPÉ SANTO ANTÔNIO
981,1,10,10930000,IGARAPÉ DO CAMARÃO
982,1,10,10941400,IGARAPÉ BEIJA-FLOR
983,1,11,11202100,IGARAPÉ SANTA CRUZ
984,1,11,11318000,PARANÃ JACURAPA
985,1,12,12222300,IGARAPÉ DA FLOR
986,1,12,12224110,IGARAPÉ VELHO CHICO
987,1,12,12230000,RIO VALPARAÍSO
988,1,12,12230300,IGARAPÉ ISIDORO
989,1,12,12243000,IGARAPÉ JUSUMINA
990,1,12,12251125,IGARAPÉ SACRIFÍCIO
991,1,12,12263000,IGARAPÉ RECONQUISANTA
992,1,12,12266900,IGARAPÉ CORRUPIÃO
993,1,12,12282500,IGARAPÉ MUCURIPÊ
994,1,12,12282550,IGARAPÉ MONTE BELO
995,1,12,12284210,IGARAPÉ ORIENTE
996,1,12,12286100,IGARAPÉ CACHOEIRA PROGRESSO
997,1,12,12286430,IGARAPÉ PAU MULATO
998,1,12,12291600,RIO PAUAPIXUNA
999,1,12,12291700,IGARAPÉ IPOCA
1000,1,12,12300900,IGARAPÉ IUA
1001,1,12,12301300,IGARAPÉ CUINI OU ITUE
1002,1,12,12301600,RIO PURUÊ
1003,1,12,12302900,RIO ACANAUE
1004,1,13,13105200,IGARAPÉ MARTA
1005,1,13,13311200,IGARAPÉ SANTA ROSINHA
1006,1,13,13317000,IGARAPÉ DO MOACIR
1007,1,13,13333000,RIO HONOHAYA
1008,1,13,13335300,IGARAPÉ DO BOM DESTINO
1009,1,13,13341400,RIO MOACO
1010,1,13,13341900,IGARAPÉ ÁGUA PRETA
1011,1,13,13350500,IGARAPÉ RIOZINHO
1012,1,13,13355500,RIO ARAUÁ
1013,1,14,14211000,IGARAPÉ DAS ESTRADAS
1014,1,14,14212400,IGARAPÉ XIBU
1015,1,11,11200500,IGARAPÉ CATUQUINA
1016,1,11,11201500,IGARAPÉ TRUNFO E PAU
1017,1,11,11317300,IGARAPÉ JAPACUA
1018,1,12,12222100,RIO BRANCO
1019,1,12,12223000,IGARAPÉ ESPERANÇA
1020,1,12,12224400,IGARAPÉ MOCHILA
1021,1,12,12231700,IGARAPÉ FORTALEZA
1022,1,12,12246300,IGARAPÉ CUJUBIM
1023,1,12,12250150,IGARAPÉ SACRIFÍCIO
1024,1,12,12253050,IGARAPÉ DA BESANTA
1025,1,12,12265000,IGARAPÉ PRECIPE
1026,1,12,12270000,IGARAPÉ MOSQUITO
1027,1,12,12282400,IGARAPÉ MANIA
1028,1,12,12282750,IGARAPÉ CONCEIÇÃO
1029,1,12,12284020,IGARAPÉ AMARAL
1030,1,12,12284040,IGARAPÉ TRANCADO
1031,1,12,12284130,IGARAPÉ BOA VISANTA
1032,1,12,12284160,IGARAPÉ BOM JARDIM
1033,1,12,12285200,IGARAPÉ ESTREMA
1034,1,12,12285300,IGARAPÉ DA DIVISA
1035,1,12,12286600,IGARAPÉ SAÚDE
1036,1,12,12288230,IGARAPÉ TIGRES
1037,1,12,12288260,IGARAPÉ CANGATI
1038,1,12,12291200,RIO ANAXIGUI
1039,1,12,12292400,RIO JARAQUI OU JURAI
1040,1,12,12300080,RIO TRAIRA
1041,1,12,12302700,RIO BUA-BUAZINHO
1042,1,12,12303800,PARANÃ TAMBAQUI
1043,1,12,12405000,IGARAPÉ JUTICA
1044,1,13,13200050,RIO PIORINI
1045,1,13,13310100,IGARAPÉ PRIMAVERA
1046,1,13,13311700,IGARAPÉ BORBOLETA
1047,1,13,13319550,IGARAPÉ IPETA
1048,1,13,13324000,IGARAPÉ MACAPÁ
1049,1,13,13329400,IGARAPÉ PRETO
1050,1,13,13329860,IGARAPÉ MINITEM
1051,1,13,13329900,IGARAPÉ SUCUMINÁ
1052,1,13,13341800,IGARAPÉ GRANDE
1053,1,13,13350000,RIO ITUXI (OU IQUIRI)
1054,1,13,13354110,IGARAPÉ BRANCO
1055,1,13,13360100,RIO UMARI
1056,1,13,13367000,PARANÃ DO SALSA
1057,1,14,14211300,MUIABI
1058,1,14,14212600,IGARAPÉ CAVAIDARUCO
1059,1,14,14220600,IGARAPÉ INHAMBU
1060,1,14,14221000,IGARAPÉ GURURU
1061,1,14,14225200,IGARAPÉ MACACO
1062,1,14,14227100,IGARAPÉ UIRA-AÇU
1063,1,14,14230400,IGARAPÉ TUCUNARÉ
1064,1,14,14231000,IGARAPÉ SAU
1065,1,14,14232000,RIO PAPURI
1066,1,14,14235040,IGARAPÉ TAMANDUÁ
1067,1,14,14235060,IGARAPÉ CAXIRI
1068,1,14,14235180,IGARAPÉ URUBU
1069,1,14,14240700,IGARAPÉ BUCOA
1070,1,14,14247000,PARANÃ ACARAPUXI
1071,1,14,14248300,RIO TABACO
1072,1,14,14252100,RIO PACOCIMAU
1073,1,14,14257500,RIO ITU
1074,1,14,14259010,IGARAPÉ PRETO
1075,1,14,14260170,IGARAPÉ INIGUIARE
1076,1,10,10936000,IGARAPÉ DO MOURA
1077,1,10,10942000,RIO QUIXITO
1078,1,11,11201300,IGARAPÉ DAMASCENO
1079,1,11,11420000,IGARAPÉ MATURACUPACA
1080,1,11,11460000,PARANÃ DO BARURUA
1081,1,12,12212310,IGARAPÉ RIO BRANCO
1082,1,12,12231100,IGARAPÉ DO MEIO
1083,1,12,12231800,IGARAPÉ PRETO
1084,1,12,12249200,IGARAPÉ SÃO FRANCISCO
1085,1,12,12250700,IGARAPÉ TERRA FIRME
1086,1,12,12251130,PARANÃ COROA
1087,1,12,12253120,IGARAPÉ DE BAIXO
1088,1,12,12261000,IGARAPÉ ARACATUBA
1089,1,12,12272000,IGARAPÉ SÃO JOSÉ
1090,1,12,12275000,IGARAPÉ PRETO
1091,1,12,12282600,IGARAPÉ BELO MONTE
1092,1,12,12283000,IGARAPÉ ACARAÚ
1093,1,12,12286040,IGARAPE BALSEIRO
1094,1,12,12286300,IGARAPÉ PARANÃ BRAVO
1095,1,12,12286670,IGARAPÉ MACIPIRA
1096,1,12,12286800,IGARAPÉ DO GATO
1097,1,12,12288200,RIO ITUCUMA
1098,1,12,12288220,IGARAPÉ CARESTIA
1099,1,12,12290100,IGARAPÉ TRÊS BOCAS
1100,1,12,12300300,RIO MAIUARI OU JACÚ
1101,1,12,12301400,IGARAPÉ MAMPARTA
1102,1,12,12301610,IGARAPÉ JOAMO
1103,1,12,12302800,IGARAPÉ MARI-MARI
1104,1,12,12303500,IGARAPÉ MARAA
1105,1,12,12403050,RIO REPARTIMENTO
1106,1,12,12403300,IGARAPÉ MARAVILHA
1107,1,13,13105000,RIO URUCU
1108,1,13,13200400,IGARAPÉ TIMBOTITICA
1109,1,13,13311400,IGARAPÉ PALMEIRA
1110,1,13,13314000,IGARAPÉ DOS MOÇOS
1111,1,13,13319300,IGARAPÉ SÃO JOÃO
1112,1,13,13331000,RIO BRANCO
1113,1,13,13334010,IGARAPÉ GRANDE
1114,1,13,13335200,IGARAPÉ DA GLÓRIA
1115,1,15,15200440,RIO TAMAMPAYA
1116,1,15,15200370,RIO MIQUILLAS
1117,1,15,15200100,RIO MADRE DE DIOS
1118,1,17,17226900,RIO CHANDLESS
1119,1,15,15240314,RIO CAMBARÁ
1120,1,12,12216000,RIO DAS MINAS
1121,1,19,19631700,FURO ATURIRA
1122,1,13,13328000,IGARAPÉ PERSEVERANÇA
1123,1,14,14101100,PARANÃ ARARA
1124,1,12,12300700,IGARAPÉ ACUTIPURU
1125,1,15,15261505,IGARAPÉ SETE DE SETEMBRO
1126,1,17,17112010,IGARAPÉ MACARANDUBA
1127,1,10,10926000,IGARAPÉ TAMBAQUI
1128,1,10,10934000,IGARAPÉ TAPIRA
1129,1,10,10941300,IGARAPÉ LIMÃO
1130,1,10,10941700,RIO NOVO
1131,1,11,11317000,IGARAPÉ UNIÃO
1132,1,12,12211000,IGARAPÉ CAIPORA
1133,1,12,12213000,RIO ARARA
1134,1,12,12218400,IGARAPÉ PRATA
1135,1,12,12246500,IGARAPÉ LIVRAMENTO
1136,1,12,12250200,IGARAPÉ RAIVOSO
1137,1,12,12250350,IGARAPÉ AURORA
1138,1,12,12266000,RIO GREGÓRIO
1139,1,12,12266650,IGARAPÉ LORENA
1140,1,12,12266750,IGARAPÉ DO MOCHILA
1141,1,12,12282900,IGARAPÉ SÃO SALVADOR
1142,1,12,12284000,RIO AÇURAUÁ
1143,1,12,12284060,IGARAPÉ SÃO JOÃO
1144,1,12,12284070,IGARAPÉ DELICIA
1145,1,12,12284200,RIO PRETO
1146,1,12,12285100,RIO ATI
1147,1,12,12286750,IGARAPÉ DA BOA HORA
1148,1,12,12287300,IGARAPÉ BURITI
1149,1,12,12287400,IGARAPÉ TRÊS BOCAS
1150,1,12,12287500,RIO AMARRA
1151,1,12,12300600,IGARAPÉ MIRASANTA
1152,1,12,12302200,IGARAPÉ MATAPI
1153,1,12,12403500,IGARAPÉ INGÁ
1154,1,12,12403600,IGARAPÉ CURIMATA
1155,1,13,13104100,RIO JUMA
1156,1,13,13200300,IGARAPÉ SÃO SEBASTIÃO
